id,user_id,sentiment,text,processed_text,hashtags
264164775070691328,310302359,positive,"Rivers to Gates, for only the 3rd time this season. Keep it up Chiefs, fantasy teams need you",river gate 3rd time season keep chief fantasy team need,[]
261218373357166592,475901685,objective,Google+ Hangout with : OCTOBER 27th! 2PM Pacific / 5PM Eastern via #ASKLLCOOLJ #LLCOOLJHangout http://tinyurl.com/8z6uxov  #KPOPTV #2PM,google hangout october 27th 2pm pacific 5pm eastern via askllcoolj llcooljhangout httptinyurlcom8z6uxov kpoptv 2pm,"['ASKLLCOOLJ', 'LLCOOLJHangout', 'KPOPTV', '2PM']"
261406565020610560,26809005,objective-OR-neutral,AC Milan reportedly want Miralem Pjanic to join the San Siro in January (Source: Corriere dello Sport) http://bit.ly/OlOn3B  #transfertalk,ac milan reportedly want miralem pjanic join san siro january source corriere dello sport httpbitlyolon3b transfertalk,['transfertalk']
264179467574984705,376384151,positive,"Gotta remember to bring dionje candy tomorrow, lol he got mad at me today!",got ta remember bring dionje candy tomorrow lol got mad today,[]
262288011763523584,165256525,negative,Watched The Vow for the 5th time and I'm still tearing. What's wrong with this movie. It's tooo... omg i can't even.,watched vow 5th time im still tearing whats wrong movie tooo omg cant even,[]
264158080755970048,243438108,neutral,"See you on March 24th. From Argentina to Miami, no limits for #ASOT and @arminvanbuuren",see march 24th argentina miami limit asot arminvanbuuren,['ASOT']
261065087354294272,207958263,positive,Egypt&#039;s President Mohamed Morsi on Monday pardoned all those arrested between the start of the revolution t ... http://tf.to/a6fGu ,egypt039s president mohamed morsi monday pardoned arrested start revolution httptftoa6fgu,['039']
250352176910704640,23378304,positive,Kurt Convey wins the boys race in 16:01 with Nick Diaz coming in 2nd around 16:10. Rounding out the top 3 was Kenny Castro.,kurt convey win boy race 1601 nick diaz coming 2nd around 1610 rounding top 3 kenny castro,[]
261316577604018176,38212296,positive,FYI - the ridiculously adorable ladybug Larry Bird gives his 1st piece of candy to is our producer/ director Chris Koch's gorgeous daughter!,fyi ridiculously adorable ladybug larry bird give 1st piece candy producer director chris koch gorgeous daughter,[]
245527074658476032,255409192,objective,Pictures of #OVERDOSER 1st Anniversary party at Safe House #Thonglor are online! Check it out! http://www.facebook.com/media/set/?set=a.521717147845101.139201.110704132279740 … pic.twitter.com/YmEQ9KrL,picture overdoser 1st anniversary party safe house thonglor online check httpwwwfacebookcommediasetseta521717147845101139201110704132279740 pictwittercomymeq9krl,"['OVERDOSER', 'Thonglor']"
263895898654904320,22544408,negative,"Realized that I've just spent Halloween, super bowl Sunday, and my last two birthdays either in the library, or in a computer lab..",realized ive spent halloween super bowl sunday last two birthday either library computer lab,[]
217426068364201984,350451819,objective,"@PatWGR If they are still looking for a Center, they may want to inquire about Sam Gagner. Edmonton needs D.",patwgr still looking center may want inquire sam gagner edmonton need,[]
264198017949777920,50488511,positive,Enjoyed the FLOTUS today in FL! @MichelleObama u r BRILLIANT...simply put! Glad I voted Saturday #Obama2012 #DUVAL pic.twitter.com/0Szz0XM7,enjoyed flotus today fl michelleobama u r brilliantsimply put glad voted saturday obama2012 duval pictwittercom0szz0xm7,"['Obama2012', 'DUVAL']"
262821087069499392,31645282,positive,tonight's Never Mind The Buzzcocks has the hilarious NOEL FIELDING again :) can't wait to download it tomorrow,tonight never mind buzzcocks hilarious noel fielding cant wait download tomorrow,[]
264097575395794944,832804410,objective-OR-neutral,Top TEN strikers who are on the Premier League's January wishlist http://www.footballfancast.com/football-blogs/top-ten-strikers-who-are-on-the-premier-leagues-january-wishlist … via @FootballFanCast,top ten striker premier league january wishlist httpwwwfootballfancastcomfootballblogstoptenstrikerswhoareonthepremierleaguesjanuarywishlist via footballfancast,[]
263997282653962240,269859431,objective,"Police surgery Fri for #Penygraig residents at the Boys&Girls Club 9am 11am, pop along and meet your local officer http://bit.ly/TvBkPd  #MD",police surgery fri penygraig resident boysgirls club 9am 11am pop along meet local officer httpbitlytvbkpd md,"['Penygraig', 'MD']"
262660689175384066,58219962,neutral,"Taking a litre of fizzy, flavoured water to bed tonight, Super Sunday is gonna result in a mouth like Ghandi's flip flop! #gacky #rank #beer",taking litre fizzy flavoured water bed tonight super sunday gon na result mouth like ghandis flip flop gacky rank beer,"['gacky', 'rank', 'beer']"
263797562727866368,555347695,positive,Now y'all know all that Halloween candy is gonna be on clearance tomorrow...you can save it for Valentine's day :),yall know halloween candy gon na clearance tomorrowyou save valentine day,[]
264246018147766272,77629001,objective,City game at the Ravens stadium Saturday at noon 10 dollars to get in i will be there who else going?,city game raven stadium saturday noon 10 dollar get else going,[]
262959233962749953,725029934,objective,Aston Villa line up January bid for Danish midfielder: Aston Villa are reportedly monitoring the availability of... http://bit.ly/S8hjd2 ,aston villa line january bid danish midfielder aston villa reportedly monitoring availability httpbitlys8hjd2,[]
264082956505735169,276142727,objective-OR-neutral,PHOTOS: Rihanna Crowned Carnaval Queen: Pop superstar visited the Greystone Manor Supperclub Wednesday night and was... http://dlvr.it/2QCtLs ,photo rihanna crowned carnaval queen pop superstar visited greystone manor supperclub wednesday night httpdlvrit2qctls,[]
261530958249996288,91444410,negative,"@BullandFox As a point, Flacco had a 0.3 QBR last Sunday. Even vet QB had a bad day.",bullandfox point flacco 03 qbr last sunday even vet qb bad day,[]
263499864753725440,386336377,positive,Going to the Georgetown game on Friday! #imwearingblue #istillloveeastview,going georgetown game friday imwearingblue istillloveeastview,"['imwearingblue', 'istillloveeastview']"
247063122295275520,562796703,positive,Sophia Grace and Rosie: we know one of your songs!! the sun comes down NA NA NA NA @TomTheWanted http://www.youtube.com/watch?v=p-pOGkhxoy4&feature=branded …,sophia grace rosie know one song sun come na na na na tomthewanted httpwwwyoutubecomwatchvppogkhxoy4featurebranded,[]
260172485285261312,403356939,positive,"Come out and have some laughs with Me, Spartacus, and Max at Caroline's Comedy Club this Wednesday October 24th!... http://fb.me/1XMD58SWs ",come laugh spartacus max carolines comedy club wednesday october 24th httpfbme1xmd58sws,[]
264198765085356032,28707033,neutral,@dubstephh_ down to blaze with Joe and I tomorrow?,dubstephh_ blaze joe tomorrow,[]
262390296397107200,92839171,negative,"Fuck you, band that covered it on Friday night, and fuck you Ricky Martin for existing in the first place you big jerk.",fuck band covered friday night fuck ricky martin existing first place big jerk,[]
261263062244417536,306676025,objective-OR-neutral,"At a live basketball fantasy draft...sort of. I got the 7th pick. got Melo, Monta Ellis, Iguodala and Ibaka so far",live basketball fantasy draftsort got 7th pick got melo monta elli iguodala ibaka far,[]
260506091824226305,543780273,objective-OR-neutral,"@Beystanfolife2 Yea I say, mid January for a new single. Right in time for the superbowl& video at the end of January leading into SuperBowl",beystanfolife2 yea say mid january new single right time superbowl video end january leading superbowl,[]
262244169462984704,30253304,objective,5th floor Paterno with @Nessa_Sassy @NellyBeee_ @frecklejuice93...promise we're going to be productive from now on.,5th floor paterno nessa_sassy nellybeee_ frecklejuice93promise going productive,[]
255551862856617984,289777042,positive,"February 12th is a nice time to release it. Its the week of the Grammys too. Albums ""sell"" that week.",february 12th nice time release week grammys album sell week,[]
262862269652815874,169184705,positive,The Landlord from Will Ferrell.avi http://www.youtube.com/watch?v=EFpXQPYqqJw&sns=tw … via @youtube This will cure the Monday blues. Funny funny shit,landlord ferrellavi httpwwwyoutubecomwatchvefpxqpyqqjwsnstw via youtube cure monday blue funny funny shit,[]
215573277056315392,96820126,negative,Cofield should have hopped off the DM sticks after his 3rd year. Niggas was tired of him lol,cofield hopped dm stick 3rd year nigga tired lol,[]
258428452489818112,55604819,negative,You'd think after not replying to the 3rd text the Twat face would get that I fucking hate him.,youd think replying 3rd text twat face would get fucking hate,[]
259808716482830336,249853609,positive,"Watching ""The Vow"" for the 1st TIME! I <3 it! Already cried 3 times!",watching vow 1st time 3 already cried 3 time,[]
264248524596707328,370243049,positive,"Finally in bed. Such a long day, but so much was accomplished. Athens tomorrow!!",finally bed long day much accomplished athens tomorrow,[]
253584132129583105,294854943,neutral,For the French fan of @RobLowe The tvmovie : Drew Peterson : untouchable Will be broadcasted Thusday 16 October at 2:55 PM on #TF1 !,french fan roblowe tvmovie drew peterson untouchable broadcasted thusday 16 october 255 pm tf1,['TF1']
261212396067098624,22718551,neutral,So I asked a diehard FSU fan about the game against Dook on Sat & they are kinda worried about Coach Cut & his Coastal division leading team,asked diehard fsu fan game dook sat kinda worried coach cut coastal division leading team,[]
264076899892985857,449847388,objective-OR-neutral,"If you built ford tough or built like Ray Lewis on a Sunday in full pads, take yo ass somewhere and get some sweat pants or baggy jeans.",built ford tough built like ray lewis sunday full pad take yo as somewhere get sweat pant baggy jean,[]
262667634124943360,422352080,positive,The Vow! Love this movie. If you are meant to be with your loved one it will happen no matter what obstacles you may face! #truelove #exists,vow love movie meant loved one happen matter obstacle may face truelove exists,"['truelove', 'exists']"
263965466609987584,493942258,neutral,"New Jeremy Kyle starts Monday, you bitch I'm back to school then!!",new jeremy kyle start monday bitch im back school,[]
264005622012456961,24967724,objective-OR-neutral,Pentagon open to more than just #Blackberry? iOS and Android may make an appearance. http://ow.ly/eWo3n ,pentagon open blackberry io android may make appearance httpowlyewo3n,['Blackberry']
252148660505305089,524023176,neutral,I think it got eaten by a grue.- PC Friday - Diablo III (PTR Patch 1.05) | http://ScrewAttack.com : http://www.screwattack.com/shows/originals/pc-friday/pc-friday-diablo-iii-ptr-patch-105#.UGdeYNUP-m0.twitter …,think got eaten grue pc friday diablo iii ptr patch 105 httpscrewattackcom httpwwwscrewattackcomshowsoriginalspcfridaypcfridaydiabloiiiptrpatch105ugdeynupm0twitter,[]
262532496099512320,263038684,positive,Perfect weather to finish a great week.Saw Noel Fielding's show Thursday at the Ath. Meeting him would have made the week perfect!,perfect weather finish great weeksaw noel fielding show thursday ath meeting would made week perfect,[]
